1e-08,76.64,1e-08,47.895,1e-08,34.091,1e-08,24.035
1.1529e-07,79.92,1.1502e-07,49.442,1.0244e-07,34.754,8.8968e-08,24.945
2.3059e-07,79.08,2.3004e-07,49.179,2.0487e-07,34.986,1.7794e-07,24.989
4.6118e-07,78.9,4.6007e-07,49.368,4.0974e-07,34.804,3.5587e-07,24.965
9.2236e-07,79.64,9.2015e-07,49.373,8.1949e-07,35.097,7.1175e-07,25.331
1.1529e-06,79.1,1.1502e-06,49.592,1.0244e-06,35.064,8.8968e-07,25.373
2.3059e-06,79.42,2.3004e-06,49.761,2.0487e-06,35.565,1.7794e-06,25.852
4.6118e-06,79.36,4.6007e-06,49.976,4.0974e-06,36.14,3.5587e-06,26.894
9.2236e-06,80,9.2015e-06,50.787,8.1949e-06,38.041,7.1175e-06,29.191
1.1529e-05,80.2,1.1502e-05,50.824,1.0244e-05,39.102,8.8968e-06,30.18
2.3059e-05,83.98,2.3004e-05,54.911,2.0487e-05,47.997,1.7794e-05,36.732
4.6118e-05,88.26,4.6007e-05,75.882,4.0974e-05,68.201,3.5587e-05,47.486
9.2236e-05,127.1,9.2015e-05,100.74,8.1949e-05,77.583,7.1175e-05,51.539
0.00011529,128.02,0.00011502,101.58,0.00010244,78.232,8.8968e-05,52.239
0.00023059,131.8,0.00023004,118.53,0.00020487,100.36,0.00017794,77.396
0.00046118,151.32,0.00046007,191.09,0.00040974,187.77,0.00035587,181.26
0.00092236,202,0.00092015,198.78,0.00081949,196.94,0.00071175,195.31
0.0011529,201.98,0.0011502,199.45,0.0010244,197.24,0.00088968,196.05
0.0023059,202.22,0.0023004,200.82,0.0020487,198.51,0.0017794,197.47
0.0046118,202.22,0.0046007,201.2,0.0040974,199.07,0.0035587,197.74
0.011529,202.28,0.011502,201.62,0.010244,199.2,0.0088968,198.1
0.11529,202.32,0.11502,201.74,0.10244,199.38,0.088968,198.28
