1e-08,0.0041011,1e-08,0.02438,1e-08,0.060041,1e-08,0.11778
1.1529e-07,0.0087233,1.1502e-07,0.027895,1.0244e-07,0.061328,8.8968e-08,0.11962
2.3059e-07,0.0066282,2.3004e-07,0.0267,2.0487e-07,0.061351,1.7794e-07,0.1193
4.6118e-07,0.0064554,4.6007e-07,0.027022,4.0974e-07,0.061397,3.5587e-07,0.1196
9.2236e-07,0.0080322,9.2015e-07,0.027022,8.1949e-07,0.061305,7.1175e-07,0.11974
1.1529e-06,0.0088529,1.1502e-06,0.027665,1.0244e-06,0.06119,8.8968e-07,0.11942
2.3059e-06,0.0076866,2.3004e-06,0.027367,2.0487e-06,0.061857,1.7794e-06,0.12024
4.6118e-06,0.0078594,4.6007e-06,0.027803,4.0974e-06,0.061765,3.5587e-06,0.12093
9.2236e-06,0.0087449,9.2015e-06,0.029159,8.1949e-06,0.064292,7.1175e-06,0.12381
1.1529e-05,0.0096305,1.1502e-05,0.028217,1.0244e-05,0.065234,8.8968e-06,0.12528
2.3059e-05,0.016888,2.3004e-05,0.032031,2.0487e-05,0.075643,1.7794e-05,0.13194
4.6118e-05,0.023303,4.6007e-05,0.056893,4.0974e-05,0.10331,3.5587e-05,0.14563
9.2236e-05,0.039729,9.2015e-05,0.094508,8.1949e-05,0.11958,7.1175e-05,0.15469
0.00011529,0.042096,0.00011502,0.096852,0.00010244,0.12093,8.8968e-05,0.15662
0.00023059,0.055193,0.00023004,0.14563,0.00020487,0.18352,0.00017794,0.22755
0.00046118,0.11491,0.00046007,0.36818,0.00040974,0.4517,0.00035587,0.53502
0.00092236,0.27158,0.00092015,0.41029,0.00081949,0.50533,0.00071175,0.60446
0.0011529,0.27201,0.0011502,0.41572,0.0010244,0.51096,0.00088968,0.60933
0.0023059,0.27261,0.0023004,0.42861,0.0020487,0.52312,0.0017794,0.62024
0.0046118,0.27348,0.0046007,0.43467,0.0040974,0.52994,0.0035587,0.62436
0.011529,0.27256,0.011502,0.4384,0.010244,0.53359,0.0088968,0.62656
0.11529,0.27286,0.11502,0.44053,0.10244,0.53539,0.088968,0.62856
