src,dst,spec,slots_used,core_src,core_dst,cores_used,tfk_slot
99,91,0,17,0,0,1,400.0
99,67,17,17,0,0,1,400.0
99,56,34,17,0,0,1,400.0
0,1,77,3,0,0,1,50.0
99,51,51,17,0,0,1,400.0
0,5,74,3,0,0,1,50.0
99,21,0,17,1,0,1,400.0
98,97,0,17,0,0,1,400.0
98,72,17,17,0,0,1,400.0
98,60,34,17,0,0,1,400.0
0,6,71,3,0,0,1,50.0
98,4,51,17,0,0,1,400.0
0,7,68,3,0,0,1,50.0
0,9,65,3,0,0,1,50.0
98,1,0,17,1,0,1,400.0
97,22,17,17,0,0,1,400.0
0,10,62,3,0,0,1,50.0
96,77,0,17,0,0,1,400.0
96,46,17,17,0,0,1,400.0
96,42,34,17,0,0,1,400.0
96,34,51,17,0,0,1,400.0
96,4,0,17,1,0,1,400.0
95,99,17,17,0,1,1,400.0
0,14,59,3,0,0,1,50.0
95,85,0,17,0,0,1,400.0
95,49,34,17,0,0,1,400.0
95,44,51,17,0,0,1,400.0
94,81,0,17,0,0,1,400.0
94,6,17,17,0,0,1,400.0
93,92,0,17,0,0,1,400.0
93,84,17,17,0,0,1,400.0
93,60,51,17,0,0,1,400.0
93,31,34,17,0,0,1,400.0
92,78,17,17,0,0,1,400.0
0,15,56,3,0,0,1,50.0
91,53,17,17,0,0,1,400.0
91,50,34,17,0,0,1,400.0
0,16,53,3,0,0,1,50.0
91,14,62,17,0,0,1,400.0
90,55,0,17,0,0,1,400.0
0,18,50,3,0,0,1,50.0
90,33,17,17,0,0,1,400.0
89,92,34,17,0,0,1,400.0
0,19,47,3,0,0,1,50.0
89,91,0,17,0,1,1,400.0
88,93,0,17,0,1,1,400.0
88,89,17,17,0,0,1,400.0
88,19,50,17,0,0,1,400.0
88,13,0,17,1,0,1,400.0
88,8,17,17,1,0,1,400.0
0,21,44,3,0,0,1,50.0
87,72,0,17,0,0,1,400.0
87,54,17,17,0,0,1,400.0
87,3,34,17,0,0,1,400.0
