0.0,79.0,0.0,0.0,54.0,0.0,104.0,0.0,0.0,0.0,400.0,58.0,0.0,35.0,0.0,48.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,39.0,0.0,43.0,0.0,84.0,0.0,0.0,0.0,54.0,0.0,68.0,0.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.0,0.0,0.0,66.0,76.0,0.0,37.0,0.0,408.0,0.0,0.0,0.0,0.0,26.0,88.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,34.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0
38.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,388.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,0.0,49.0,0.0,0.0,42.0,0.0,0.0,0.0,44.0,61.0,35.0,0.0,32.0,29.0,0.0,34.0,401.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,31.0,59.0,72.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,26.0,0.0,36.0,71.0,57.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,55.0,97.0,0.0,0.0,50.0,36.0,0.0,85.0,0.0,0.0,0.0,0.0,36.0,62.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,382.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,0.0,0.0,50.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0.0,0.0,26.0,25.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,0.0,0.0,0.0,415.0,0.0,63.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,68.0,49.0,38.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,63.0,82.0,0.0,0.0,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,0.0,38.0,92.0,420.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,43.0,0.0,78.0,0.0,0.0,0.0,51.0,62.0,45.0,54.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,75.0,0.0,0.0,0.0,0.0,0.0,410.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,83.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,436.0,0.0,0.0,0.0,0.0,34.0,0.0,36.0,0.0,0.0,0.0,0.0,75.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,52.0,112.0,0.0,0.0,0.0,0.0,73.0,0.0,0.0,0.0,92.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,34.0,57.0,0.0,0.0,0.0,0.0,46.0,0.0,82.0,28.0,0.0,26.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,394.0,0.0,69.0,66.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,0.0,87.0,81.0,0.0,42.0,0.0,85.0,44.0,0.0,0.0,70.0,0.0,44.0,45.0,0.0,0.0,0.0,0.0,61.0
0.0,0.0,0.0,0.0,0.0,424.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,48.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,406.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0
64.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,387.0,0.0,0.0,0.0,88.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,0.0,84.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0
0.0,0.0,0.0,42.0,0.0,33.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,395.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,41.0,0.0,0.0,0.0,0.0,40.0,81.0,0.0,0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,32.0,0.0,0.0
