1e-08,78.57,1e-08,118.73,1e-08,147.43,1e-08,164.95
1.1577e-07,78.57,8.9727e-08,118.73,7.3349e-08,147.43,6.1968e-08,164.89
2.3155e-07,78.57,1.7945e-07,118.68,1.467e-07,147.42,1.2394e-07,164.88
4.6309e-07,78.57,3.5891e-07,118.57,2.934e-07,147.41,2.4787e-07,164.85
9.2618e-07,78.57,7.1781e-07,118.35,5.868e-07,147.39,4.9574e-07,164.81
1.1577e-06,78.57,8.9727e-07,118.25,7.3349e-07,147.38,6.1968e-07,164.78
2.3155e-06,78.57,1.7945e-06,117.71,1.467e-06,147.34,1.2394e-06,164.67
4.6309e-06,77.972,3.5891e-06,116.64,2.934e-06,147.24,2.4787e-06,164.43
9.2618e-06,76.776,7.1781e-06,114.49,5.868e-06,143.89,4.9574e-06,163.96
1.1577e-05,75.872,8.9727e-06,114.21,7.3349e-06,143.59,6.1968e-06,163.72
2.3155e-05,75.41,1.7945e-05,112.8,1.467e-05,142.09,1.2394e-05,162.5
4.6309e-05,74.486,3.5891e-05,110.99,2.934e-05,138.24,2.4787e-05,145.37
9.2618e-05,72.637,7.1781e-05,107.37,5.868e-05,125.07,4.9574e-05,133.73
0.00011577,71.713,8.9727e-05,105.56,7.3349e-05,122.83,6.1968e-05,130.99
0.00023155,67.092,0.00017945,96.507,0.0001467,120.68,0.00012394,129.31
0.00046309,67.865,0.00035891,96.358,0.0002934,120.57,0.00024787,129.53
0.00092618,67.977,0.00071781,96.266,0.0005868,120.49,0.00049574,129.75
0.0011577,68.012,0.00089727,96.393,0.00073349,120.49,0.00061968,129.69
0.0023155,68.188,0.0017945,96.602,0.001467,120.49,0.0012394,129.47
0.0046309,68.227,0.0035891,96.374,0.002934,120.49,0.0024787,129.27
0.011577,68.342,0.0089727,96.56,0.0073349,120.49,0.0061968,129.27
0.11577,68.361,0.089727,96.56,0.073349,120.49,0.061968,129.27
