0.0,0.0,0.0,53.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,424.0,39.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,91.0,49.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.0,0.0,0.0,49.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,12.0,0.0,0.0,68.0,40.0,0.0,94.0,0.0,0.0,0.0,36.0,0.0,0.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0.0,0.0,0.0,57.0,73.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,0.0,36.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.0,65.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0
0.0,0.0,0.0,0.0,0.0,17.0,0.0,0.0,38.0,422.0,0.0,0.0,0.0,0.0,0.0,0.0,445.0,0.0,0.0,0.0,56.0,64.0,47.0,0.0,0.0,41.0,76.0,0.0,0.0,391.0,0.0,0.0,95.0,0.0,0.0,0.0,399.0,0.0,0.0,0.0,0.0,0.0,78.0,0.0,76.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,0.0,66.0,0.0,43.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0,63.0,353.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,389.0,92.0,0.0,0.0,0.0,41.0,0.0,74.0,55.0,0.0,53.0,0.0,19.0,0.0,0.0,0.0,0.0,26.0,0.0,0.0,0.0
0.0,0.0,75.0,0.0,0.0,0.0,22.0,0.0,27.0,368.0,0.0,0.0,0.0,24.0,409.0,382.0,0.0,49.0,36.0,0.0,0.0,0.0,22.0,434.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,75.0,54.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,59.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,65.0,0.0,29.0,64.0,0.0,0.0,0.0,24.0,0.0,0.0,64.0,22.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,3.0,0.0,27.0,0.0,63.0,0.0,0.0
0.0,0.0,0.0,42.0,0.0,0.0,0.0,64.0,39.0,35.0,0.0,0.0,57.0,12.0,0.0,0.0,0.0,47.0,0.0,446.0,71.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,48.0,0.0,369.0,379.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0,93.0,0.0,72.0,46.0,20.0,0.0,0.0,42.0,0.0,0.0,52.0,75.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,425.0,0.0,0.0,0.0,0.0,0.0,77.0,0.0,0.0,53.0,57.0,74.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,50.0,0.0,0.0,11.0,0.0,3.0,51.0
0.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,88.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,392.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,77.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,45.0,0.0,24.0,0.0,0.0,0.0,0.0,5.0,0.0,68.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,385.0,0.0,0.0,0.0,75.0,0.0
0.0,0.0,0.0,0.0,41.0,46.0,0.0,0.0,0.0,66.0,0.0,0.0,0.0,67.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,79.0,0.0,0.0,44.0,0.0,0.0,0.0,30.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,374.0,0.0,0.0,0.0,0.0,0.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,399.0,78.0,0.0,0.0,0.0
0.0,0.0,26.0,62.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,369.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,0.0,72.0,0.0,0.0,0.0,0.0,0.0,34.0,76.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.0,75.0,0.0,0.0,0.0,59.0,0.0,0.0,15.0,376.0,0.0,0.0,62.0,0.0,0.0,39.0,0.0,46.0,0.0,0.0,30.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,41.0,0.0,0.0,0.0,94.0,0.0,0.0,0.0,49.0,0.0,37.0,0.0,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,38.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0,47.0,0.0,49.0,44.0,0.0,0.0,0.0,426.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,78.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,45.0,53.0,0.0,0.0,0.0,0.0,0.0,73.0,78.0
